TradeDate,SecurityID,BigNetInflow
2022.01.27,688538,-0.016987101345151
2022.01.27,688589,-0.024800507473396
2022.01.27,688595,0.001930614684787
2022.01.27,688608,-0.025697412212501
2022.01.27,688689,-0.036651090816424
2022.01.27,688728,-0.000965220815899
2022.01.27,688766,-0.007298901049017
2022.01.27,688798,-0.010541307199729
2022.01.28,002213,0.037658728478016
2022.01.28,002449,-0.007337997901981
2022.01.28,003026,0.016379566888214
2022.01.28,003043,0.011486307352711
2022.01.28,300123,0.003362157358136
2022.01.28,300236,-0.041739260420654
2022.01.28,300241,0.00215985773255
2022.01.28,300301,-0.003485355012025
2022.01.28,300303,-0.007569089821599
2022.01.28,300323,-0.010452639651275
2022.01.28,300632,-0.084342199202885
2022.01.28,600667,0.058335276681554
2022.01.28,603068,-0.041757448031628
2022.01.28,688018,-0.022261168243963
2022.01.28,688049,0.025705622791013
2022.01.28,688107,0.056145051829588
2022.01.28,688135,0.025673281813091
2022.01.28,688138,-0.059476851995897
2022.01.28,688206,0.037173596263934
2022.01.28,688216,0
2022.01.28,688230,0.05320758701416
2022.01.28,688286,-0.019404726068379
2022.01.28,688368,-0.015558130154373
2022.01.28,688538,0.012250247110456
2022.01.28,688589,0.051157194304313
2022.01.28,688595,-0.020890124797647
2022.01.28,688608,-0.010268923119242
2022.01.28,688689,-0.001826569926916
2022.01.28,688728,-0.04309514301036
2022.01.28,688766,-0.039992641974805
2022.01.28,688798,-0.015453028429096
2022.02.07,002213,0.001997298476642
2022.02.07,002449,-0.001978836012042
2022.02.07,003026,-0.029580862018837
2022.02.07,003043,0.021144343623737
2022.02.07,300123,0.028543433494979
2022.02.07,300236,-0.008417901760926
2022.02.07,300241,-0.044875541351313
2022.02.07,300301,-0.00691277582398
2022.02.07,300303,0.031298516979253
2022.02.07,300323,0.005304674278802
2022.02.07,300632,0.012447800726946
2022.02.07,600667,-0.005730734789958
2022.02.07,603068,-0.020209320706472
2022.02.07,688018,-0.064566390637454
2022.02.07,688049,-0.10003371487448
2022.02.07,688107,0.033780081327342
2022.02.07,688135,0.036844139759267
2022.02.07,688138,0.042843618025947
2022.02.07,688206,-0.01054693457335
2022.02.07,688216,0.006315624036295
2022.02.07,688230,-0.010647267014762
2022.02.07,688286,0
2022.02.07,688368,0.010616285960454
2022.02.07,688538,-0.000104091845096
2022.02.07,688589,0.058759488937865
2022.02.07,688595,-0.027542244422812
2022.02.07,688608,-0.045838917343198
2022.02.07,688689,0.000251154464216
2022.02.07,688728,-0.03933863896924
2022.02.07,688766,-0.044858413117508
2022.02.07,688798,0.013418857908234
2022.02.08,002213,-0.038920027127283
2022.02.08,002449,-0.021650790492084
2022.02.08,003026,0.000398573558362
2022.02.08,003043,0.011771160715825
2022.02.08,300123,-0.01126704753337
2022.02.08,300236,-0.038335747592582
2022.02.08,300241,0.002058582943009
2022.02.08,300301,0.004274725614134
2022.02.08,300303,-0.005682712540287
2022.02.08,300323,-0.029924508820276
2022.02.08,300632,-0.014526345161226
2022.02.08,600667,0.032518837427767
2022.02.08,603068,-0.003491539328436
2022.02.08,688018,0.032770399183239
2022.02.08,688049,-0.029222326053849
2022.02.08,688107,0.013955022159898
2022.02.08,688135,-0.036895180085609
2022.02.08,688138,0
2022.02.08,688206,0.018636954688411
2022.02.08,688216,-0.057426938971199
2022.02.08,688230,0.083417247775881
2022.02.08,688286,0.040175439105559
2022.02.08,688368,0.006611805332572
2022.02.08,688538,0.00088495840513
2022.02.08,688589,0
2022.02.08,688595,0.033674716983565
2022.02.08,688608,0.019313192859351
2022.02.08,688689,-0.020899027915464
2022.02.08,688728,-0.018790294035404
2022.02.08,688766,0.07105838410736
2022.02.08,688798,-0.018103533643487
2022.02.09,002213,0.004318264345073
2022.02.09,002449,-0.02339987039893
2022.02.09,003026,-0.003307364297325
2022.02.09,003043,-0.027305227889744
2022.02.09,300123,0.00053321129357
2022.02.09,300236,-0.033609504460097
2022.02.09,300241,-0.002298349198885
2022.02.09,300301,0.005378903226196
2022.02.09,300303,0.001910537358555
2022.02.09,300323,-0.027614020668655
2022.02.09,300632,0.032395302133529
2022.02.09,600667,-0.02871382530655
2022.02.09,603068,0.026422647730867
2022.02.09,688018,-0.053047091286926
2022.02.09,688049,0.035585545638499
2022.02.09,688107,0.051204737777779
2022.02.09,688135,-0.006901492834344
2022.02.09,688138,0.037180589348245
2022.02.09,688206,0.001675243303709
2022.02.09,688216,0.052679349197954
2022.02.09,688230,-0.018065197505923
2022.02.09,688286,0.028097177027329
2022.02.09,688368,-0.029865464370347
2022.02.09,688538,-0.002327454015225
2022.02.09,688589,-0.043423992199382
2022.02.09,688595,-0.011878171203334
2022.02.09,688608,0.041841123248881
2022.02.09,688689,0.011753210838888
2022.02.09,688728,-0.021126302412288
2022.02.09,688766,0.014154897783364
2022.02.09,688798,-0.023095739403268
2022.02.10,002213,-0.063572176084747
2022.02.10,002449,-0.03153598657389
2022.02.10,003026,0.001161217830897
2022.02.10,003043,-0.054197875840614
2022.02.10,300123,0.008297501734436
2022.02.10,300236,-0.007707879495978
2022.02.10,300241,-0.037267368610703
2022.02.10,300301,-0.01215987689053
2022.02.10,300303,0.00058992022171
2022.02.10,300323,-0.065148939032167
2022.02.10,300632,-0.002525468047039
2022.02.10,600667,-0.030968331726025
2022.02.10,603068,-0.021620188982416
2022.02.10,688018,0.000247836688327
2022.02.10,688049,0.02628308016735
2022.02.10,688107,-0.002859222376061
2022.02.10,688135,0.011409461450521
2022.02.10,688138,-0.041342437790462
2022.02.10,688206,-0.02362051492925
2022.02.10,688216,-0.029319340503893
2022.02.10,688230,0.015725813529084
2022.02.10,688286,-0.070927740574588
2022.02.10,688368,-0.047080296642589
2022.02.10,688538,0.004064928722684
2022.02.10,688589,0.001350434859378
2022.02.10,688595,-0.028870046867866
2022.02.10,688608,-0.052620685221675
2022.02.10,688689,-0.045494872278045
2022.02.10,688728,-0.007387040879254
2022.02.10,688766,-0.015401839572123
2022.02.10,688798,-0.022170241695591
2022.02.11,002213,-0.039095621260404
2022.02.11,002449,-0.017486314221468
2022.02.11,003026,0.004279925639605
2022.02.11,003043,-0.020767130925748
2022.02.11,300123,-0.031176299687998
2022.02.11,300236,-0.052015032936435
2022.02.11,300241,-0.000679287920975
2022.02.11,300301,0.002151893175427
2022.02.11,300303,-0.009674470065019
2022.02.11,300323,-0.014595581898944
2022.02.11,300632,0.005930106276733
2022.02.11,600667,0.002211864840005
2022.02.11,603068,-0.012153729276022
2022.02.11,688018,-0.019472971183587
2022.02.11,688049,-0.044310708488251
2022.02.11,688107,0.029058773587515
2022.02.11,688135,0.01958691794483
2022.02.11,688138,0.007543549175216
2022.02.11,688206,-0.001127501154495
2022.02.11,688216,-0.092210467191812
2022.02.11,688230,0.008522367294294
2022.02.11,688286,-0.054750505943748
2022.02.11,688368,0.003996743580366
2022.02.11,688538,-0.005139441354838
2022.02.11,688589,-0.002852090391038
2022.02.11,688595,0.03523773357382
2022.02.11,688608,-0.041941432543725
2022.02.11,688689,0.018517506338492
2022.02.11,688728,0.026095187852565
2022.02.11,688766,-0.183562730741434
2022.02.11,688798,-0.038091025188273
2022.02.14,002213,-0.006349028464941
2022.02.14,002449,0.00082774448144
2022.02.14,003026,0.015015337440374
2022.02.14,003043,0.008677779219072
2022.02.14,300123,-0.030771780279343
2022.02.14,300236,-0.004021748205181
2022.02.14,300241,-0.011735558551117
2022.02.14,300301,0.000510140951943
2022.02.14,300303,0.023206601834149
2022.02.14,300323,0.017157579536873
2022.02.14,300632,-0.060561335657763
2022.02.14,600667,0.010377085002651
2022.02.14,603068,-0.014310675251765
2022.02.14,688018,0.006399264874086
2022.02.14,688049,0.125743842743483
2022.02.14,688107,0.003900335967791
2022.02.14,688135,0.00099832102859
2022.02.14,688138,0.036408877974093
2022.02.14,688206,-0.002964657412268
2022.02.14,688216,-0.035387992077832
2022.02.14,688230,0.102307000975151
2022.02.14,688286,0.036150456451131
2022.02.14,688368,-0.011447762897884
2022.02.14,688538,-0.018042481523912
2022.02.14,688589,0.042286881561009
2022.02.14,688595,-0.020281057160254
2022.02.14,688608,-0.023559434053491
2022.02.14,688689,0.028701077466731
2022.02.14,688728,0.095040003155343
2022.02.14,688766,0.027359976805103
2022.02.14,688798,-0.076685238122367
2022.02.15,002213,-0.095195213129234
2022.02.15,002449,0.011151264459557
2022.02.15,003026,0.008830851857587
2022.02.15,003043,-0.005697613946085
2022.02.15,300123,-0.005594405045573
2022.02.15,300236,0.017301820666708
2022.02.15,300241,0.036147392097788
2022.02.15,300301,0.00869835599112
2022.02.15,300303,0.08131264793337
2022.02.15,300323,-0.021355905171398
2022.02.15,300632,-0.016318332265715
2022.02.15,600667,-0.054582002983592
2022.02.15,603068,0.000750726597729
2022.02.15,688018,0.065297362375854
2022.02.15,688049,-0.027689775123234
2022.02.15,688107,0.021844630134209
2022.02.15,688135,0.056650330782711
2022.02.15,688138,-0.030194214404997
2022.02.15,688206,0.032546683208907
2022.02.15,688216,-0.011349201622938
2022.02.15,688230,0.014242972577295
2022.02.15,688286,0.080229485747211
2022.02.15,688368,0.028209699412591
2022.02.15,688538,0.018324492941522
2022.02.15,688589,0.061284123550133
2022.02.15,688595,0.008399478950538
2022.02.15,688608,-0.077616152510675
2022.02.15,688689,-0.014903514230135
2022.02.15,688728,0.01496857474717
2022.02.15,688766,0.100738590270491
2022.02.15,688798,-0.038266926586859
2022.02.16,002213,-0.026294619747698
2022.02.16,002449,-0.029547686002174
2022.02.16,003026,-0.021124207257757
2022.02.16,003043,-0.018219061456607
2022.02.16,300123,-0.008478769063715
2022.02.16,300236,-0.039241786556894
